,GRP_PD_Total_Scorecard_Points,TBSG001B,WOE_TBSBR34S,GRP_NA11,WOE_max_ks_max_util_3mos,t8,GRP_ALL2320,GRP_cust_rev_max_dlq_6mos,WOE_NA11,GRP_max_ks_max_dlqdays_6mos,GRP_TBSBR34S,GRP_dda_avg_dly_dep_amt_L90,t11,WOE_TBSAT34B,WOE_dda_sum_OS_Bal,WOE_dda_av_bal,TBSG059S,GRP_CVPRRVLR01,WOE_max_ks_max_util_6mos,GRP_CVPRAGG910,GRP_dda_min_Min_Mthly_Bal,WOE_CVSC100,GRP_REV5620,WOE_PD_Total_Scorecard_Points,GRP_TBSG302S,GRP_max_ks_num_dlqdays_12mos,GRP_TBSSC100,GRP_BCC7120,t12
996,2,-7,0.080273964,1,0.017097243,0,4,1,-1.281918189,1,1,5,0,0.100545443,0.777060596,0.777060596,-7,3,0.382100409,3,5,-1.742633061,4,-1.188488621,1,2,1,2,0
997,4,0,1.151735866,3,1.087368287,0,2,1,0.452822554,1,2,4,0,0.263253257,-0.406465375,-1.000382259,0,2,1.106670509,1,1,0.469315498,3,0.914926411,1,1,4,1,0
998,3,3,-1.450988868,2,-0.354041427,0,3,2,-0.37704675,3,5,2,0,-1.358196556,-1.050757911,-1.000382259,1,2,-0.65927715,4,1,-0.597480962,2,-0.452086568,2,3,1,3,0
999,5,-4,0.080273964,3,-0.354041427,0,1,1,0.452822554,3,1,4,0,0.100545443,2.079364187,0.931759695,-4,2,-0.65927715,1,4,1.859388118,4,2.360459417,1,3,1,1,0
1000,4,0,1.151735866,4,-0.354041427,0,1,1,1.323402953,3,2,4,0,0.263253257,2.079364187,0.931759695,0,2,-0.65927715,1,4,1.859388118,3,0.914926411,1,3,4,1,0
1001,4,-7,0.080273964,3,-0.354041427,0,2,1,0.452822554,3,1,3,0,0.100545443,0.60538659,0.931759695,-7,2,-0.65927715,1,4,0.469315498,4,0.914926411,1,3,1,1,0
1002,3,-4,0.080273964,1,0.61682937,0,3,1,-1.281918189,1,1,2,0,0.100545443,0.60538659,-0.485121989,-4,4,-0.65927715,3,3,-1.742633061,1,-0.452086568,1,1,1,2,0
1003,5,0,0.080273964,3,0.61682937,0,2,1,0.452822554,1,1,4,0,-0.469871632,0.60538659,0.931759695,0,2,0.382100409,1,3,0.469315498,4,2.360459417,1,1,3,1,0
1004,4,0,0.080273964,2,-0.354041427,0,1,1,-0.37704675,3,1,1,0,-1.358196556,0.60538659,0.025116256,0,2,-0.65927715,2,3,0.469315498,3,0.914926411,1,3,3,1,0
1005,4,0,0.080273964,1,1.087368287,0,4,1,-1.281918189,1,1,3,0,0.100545443,0.60538659,0.025116256,0,2,1.106670509,3,4,-1.742633061,2,0.914926411,1,1,3,1,0
1006,4,1,-0.045780008,2,0.61682937,0,3,1,-0.37704675,1,3,4,0,-0.469871632,-1.050757911,0.931759695,1,3,0.382100409,3,1,0.469315498,3,0.914926411,2,1,3,2,0
1007,4,0,1.151735866,2,1.087368287,0,2,1,-0.37704675,1,2,1,0,1.413734741,-0.406465375,-1.000382259,0,2,1.106670509,1,3,0.469315498,3,0.914926411,1,1,4,2,0
1008,1,-4,0.080273964,2,0.017097243,0,4,1,-0.37704675,1,1,3,0,0.100545443,2.079364187,0.025116256,-4,2,-0.65927715,1,2,-1.742633061,2,-2.074529237,1,1,2,1,0
1009,3,0,-0.632657414,3,0.017097243,0,2,1,0.452822554,1,4,3,0,-0.469871632,0.60538659,0.025116256,0,3,-0.65927715,2,2,-0.597480962,2,-0.452086568,1,1,3,1,0
1010,4,-4,0.080273964,2,0.017097243,0,1,1,-0.37704675,1,1,2,0,0.100545443,2.079364187,0.025116256,-4,2,0.382100409,2,4,0.469315498,3,0.914926411,1,1,1,2,0
1011,3,0,-0.045780008,3,0.61682937,0,3,1,0.452822554,1,3,2,0,0.263253257,2.079364187,0.931759695,0,2,0.382100409,1,4,-0.597480962,2,-0.452086568,1,1,3,1,0
1012,4,-7,0.080273964,2,0.61682937,0,1,1,-0.37704675,1,1,2,0,0.100545443,2.079364187,0.025116256,-7,4,0.382100409,3,3,0.469315498,3,0.914926411,1,1,1,2,0
1013,4,0,-0.045780008,3,0.61682937,0,3,1,0.452822554,1,3,4,0,0.263253257,-1.050757911,0.025116256,0,3,0.382100409,1,1,0.469315498,3,0.914926411,1,1,5,2,0
1014,2,-4,0.080273964,5,-0.354041427,0,5,1,-0.118791394,3,1,2,0,0.100545443,-1.050757911,0.025116256,-4,5,-0.65927715,5,1,-0.118791394,5,-1.188488621,1,3,1,5,0
1015,1,1,-0.632657414,3,0.017097243,0,3,2,0.452822554,2,4,3,1,-0.469871632,-1.050757911,-1.000382259,1,2,-0.65927715,3,2,-0.597480962,2,-2.074529237,1,2,1,1,1
1016,5,0,1.151735866,3,1.087368287,0,1,1,0.452822554,1,2,2,0,1.413734741,0.60538659,0.025116256,0,2,1.106670509,1,4,0.469315498,3,2.360459417,1,1,4,1,0
1017,2,0,-0.632657414,1,0.017097243,0,3,1,-1.281918189,2,4,2,0,-0.469871632,0.60538659,0.025116256,0,4,0.382100409,4,4,-0.597480962,2,-1.188488621,1,1,3,3,0
1018,4,0,1.151735866,3,-0.354041427,0,3,1,0.452822554,3,2,4,0,0.263253257,2.079364187,0.931759695,0,2,-0.65927715,1,1,0.469315498,4,0.914926411,1,3,5,2,0
1019,3,0,-0.632657414,1,0.017097243,0,2,1,-1.281918189,1,4,2,0,-0.469871632,0.60538659,-0.485121989,0,2,0.382100409,3,2,-0.597480962,2,-0.452086568,1,1,3,3,0
1020,4,-4,0.080273964,2,-0.354041427,1,1,1,-0.37704675,3,1,2,1,0.100545443,-1.050757911,0.025116256,-4,1,-0.65927715,1,1,0.469315498,2,0.914926411,1,3,1,1,1
1021,5,-7,0.080273964,3,-0.354041427,0,1,1,0.452822554,3,1,4,0,0.100545443,2.079364187,0.931759695,-7,2,-0.65927715,1,1,1.859388118,4,2.360459417,1,3,1,1,0
1022,5,0,1.151735866,4,1.087368287,0,1,1,1.323402953,1,2,3,0,0.263253257,2.079364187,0.025116256,0,2,1.106670509,1,3,1.859388118,4,2.360459417,1,1,5,1,0
1023,4,0,1.151735866,4,1.087368287,0,1,2,1.323402953,1,2,1,0,-0.469871632,-1.050757911,0.931759695,0,2,1.106670509,1,2,1.859388118,4,0.914926411,1,1,4,1,0
1024,5,0,-0.045780008,4,1.087368287,0,2,1,1.323402953,1,3,3,0,0.263253257,2.079364187,0.931759695,0,2,1.106670509,1,4,1.859388118,4,2.360459417,1,1,5,1,0
1025,4,0,-0.045780008,2,1.087368287,0,1,1,-0.37704675,1,3,2,0,0.263253257,-1.050757911,0.025116256,0,3,1.106670509,3,1,-0.597480962,2,0.914926411,1,1,5,2,0
1026,4,0,-0.045780008,2,0.61682937,0,3,1,-0.37704675,2,3,2,0,0.263253257,-1.050757911,-0.485121989,0,2,0.382100409,1,2,0.469315498,3,0.914926411,1,1,5,1,0
1027,4,0,1.151735866,2,1.087368287,0,3,1,-0.37704675,1,2,1,0,1.413734741,0.60538659,0.025116256,0,2,1.106670509,1,4,0.469315498,2,0.914926411,1,1,3,2,0
1028,4,0,1.151735866,4,1.087368287,0,2,1,1.323402953,1,2,2,0,1.413734741,2.079364187,0.931759695,0,1,1.106670509,1,4,-0.597480962,2,0.914926411,1,1,5,1,0
1029,3,-4,0.080273964,3,1.087368287,0,2,1,0.452822554,2,1,3,0,0.100545443,-1.050757911,0.931759695,-4,2,1.106670509,2,1,-0.597480962,4,-0.452086568,1,2,1,2,0
1030,4,-4,0.080273964,3,-0.354041427,0,2,1,0.452822554,3,1,4,0,0.100545443,2.079364187,0.931759695,-4,2,-0.65927715,2,2,-0.597480962,4,0.914926411,1,3,1,1,0
1031,5,-4,0.080273964,4,1.087368287,0,2,1,1.323402953,1,1,1,0,0.100545443,-0.406465375,-1.000382259,-4,2,1.106670509,1,3,0.469315498,3,2.360459417,1,1,1,1,0
1032,3,1,-0.632657414,1,-0.354041427,1,3,1,-1.281918189,3,4,2,1,-0.469871632,-1.050757911,-1.000382259,1,4,-0.65927715,4,1,-0.597480962,2,-0.452086568,2,3,2,3,1
1033,3,-4,0.080273964,1,-0.354041427,1,4,2,-1.281918189,3,1,2,1,0.100545443,-1.050757911,-0.485121989,-4,1,-0.65927715,1,1,-1.742633061,4,-0.452086568,1,3,1,4,1
1034,4,2,1.151735866,2,1.087368287,0,3,1,-0.37704675,2,2,4,0,0.263253257,2.079364187,0.931759695,1,3,1.106670509,1,4,-0.597480962,4,0.914926411,2,2,3,3,0
1035,1,-4,0.080273964,1,0.017097243,0,1,2,-1.281918189,2,1,2,0,0.100545443,-1.050757911,-1.000382259,-4,1,0.382100409,1,1,0.469315498,1,-2.074529237,1,2,1,2,0
1036,4,0,-0.045780008,4,0.017097243,0,1,1,1.323402953,1,3,4,0,0.263253257,2.079364187,0.931759695,0,2,0.382100409,1,4,0.469315498,3,0.914926411,1,1,3,1,0
1037,5,0,1.151735866,3,1.087368287,0,4,1,0.452822554,1,2,3,0,1.413734741,2.079364187,0.931759695,0,1,1.106670509,1,4,-0.597480962,2,2.360459417,1,1,4,2,0
1038,4,0,0.080273964,4,-0.354041427,0,1,1,1.323402953,3,1,5,0,-0.469871632,0.777060596,0.777060596,0,2,-0.65927715,1,5,1.859388118,3,0.914926411,1,3,3,1,0
1039,1,1,-1.450988868,2,0.017097243,0,3,1,-0.37704675,2,5,2,0,-1.358196556,2.079364187,0.025116256,1,2,0.382100409,4,3,-0.597480962,2,-2.074529237,2,2,2,3,0
1040,5,-4,0.080273964,4,1.087368287,0,1,1,1.323402953,1,1,5,0,0.100545443,0.777060596,0.777060596,-4,2,1.106670509,1,5,1.859388118,4,2.360459417,1,1,1,1,0
1041,4,-7,0.080273964,3,-0.354041427,0,1,1,0.452822554,3,1,5,0,0.100545443,0.777060596,0.777060596,-7,2,-0.65927715,1,5,0.469315498,4,0.914926411,1,3,1,1,0
1042,4,0,1.151735866,3,1.087368287,0,3,1,0.452822554,1,2,1,0,1.413734741,0.60538659,0.025116256,0,2,1.106670509,1,4,1.859388118,4,0.914926411,1,1,3,1,0
1043,5,0,1.151735866,2,0.61682937,0,1,1,-0.37704675,1,2,4,0,0.263253257,-1.050757911,0.931759695,0,2,0.382100409,1,1,1.859388118,4,2.360459417,1,1,5,2,0
1044,4,0,1.151735866,4,0.61682937,0,3,1,1.323402953,1,2,5,0,0.263253257,0.777060596,0.777060596,0,2,0.382100409,1,5,0.469315498,2,0.914926411,1,1,4,1,0
1045,4,0,1.151735866,2,1.087368287,0,2,1,-0.37704675,1,2,1,0,1.413734741,0.60538659,-0.485121989,0,4,0.382100409,2,2,-0.597480962,2,0.914926411,1,1,4,1,0
1046,4,-4,0.080273964,2,1.087368287,0,1,1,-0.37704675,1,1,1,0,0.100545443,0.60538659,-1.000382259,-4,3,1.106670509,2,4,0.469315498,3,0.914926411,1,1,1,2,0
1047,2,0,-0.045780008,3,-1.287173361,0,1,2,0.452822554,1,3,4,0,-0.469871632,-1.050757911,0.931759695,0,2,-0.65927715,3,1,-0.597480962,2,-1.188488621,1,1,4,2,0
1048,4,1,-0.045780008,4,0.61682937,0,1,1,1.323402953,2,3,2,0,0.263253257,-1.050757911,0.931759695,1,2,0.382100409,2,1,1.859388118,3,0.914926411,2,2,3,1,0
1049,5,0,1.151735866,3,1.087368287,0,1,1,0.452822554,1,2,3,0,1.413734741,2.079364187,0.931759695,0,2,1.106670509,2,3,1.859388118,3,2.360459417,1,1,5,2,0
1050,4,-7,0.080273964,3,0.017097243,0,1,1,0.452822554,1,1,5,0,0.100545443,0.777060596,0.777060596,-7,3,-0.65927715,3,5,-0.597480962,2,0.914926411,1,1,1,2,0
1051,5,0,-0.045780008,4,1.087368287,0,1,1,1.323402953,1,3,5,0,0.263253257,0.777060596,0.777060596,0,1,1.106670509,1,5,1.859388118,3,2.360459417,1,2,5,1,0
1052,4,0,1.151735866,3,1.087368287,0,1,1,0.452822554,1,2,2,0,1.413734741,0.60538659,0.025116256,0,2,1.106670509,1,4,0.469315498,4,0.914926411,1,1,5,1,0
1053,3,0,-1.450988868,2,-1.287173361,0,2,1,-0.37704675,1,5,2,0,-1.358196556,0.60538659,0.025116256,0,4,-0.65927715,4,4,-0.597480962,2,-0.452086568,1,1,2,2,0
1054,2,2,-0.632657414,2,-1.287173361,1,1,2,-0.37704675,2,4,2,1,-0.469871632,-1.050757911,0.025116256,1,4,-0.65927715,3,1,-0.597480962,2,-1.188488621,2,1,2,2,1
1055,4,0,1.151735866,3,1.087368287,0,1,1,0.452822554,1,2,5,0,1.413734741,0.777060596,0.777060596,0,2,1.106670509,1,5,1.859388118,4,0.914926411,1,1,4,2,0
1056,5,0,0.080273964,4,-0.354041427,0,3,1,1.323402953,3,1,1,0,0.263253257,0.60538659,0.025116256,0,2,-0.65927715,1,4,0.469315498,3,2.360459417,1,3,3,1,0
1057,4,-7,0.080273964,4,1.087368287,0,1,1,1.323402953,1,1,5,0,0.100545443,0.777060596,0.777060596,-7,1,1.106670509,1,5,-0.597480962,4,0.914926411,1,1,1,4,0
1058,4,0,1.151735866,4,1.087368287,0,1,1,1.323402953,1,2,3,0,1.413734741,2.079364187,0.025116256,0,3,1.106670509,1,3,0.469315498,3,0.914926411,1,1,3,1,0
1059,4,0,1.151735866,3,1.087368287,0,1,1,0.452822554,1,2,2,0,1.413734741,2.079364187,0.931759695,0,2,1.106670509,3,4,0.469315498,4,0.914926411,1,1,4,1,0
1060,5,0,-0.045780008,3,0.61682937,0,1,1,0.452822554,1,3,1,0,-0.469871632,-0.406465375,-1.000382259,0,2,0.382100409,1,3,0.469315498,4,2.360459417,1,1,4,1,0
1061,5,0,1.151735866,3,1.087368287,0,1,1,0.452822554,1,2,2,0,1.413734741,-1.050757911,0.025116256,0,2,1.106670509,1,2,1.859388118,3,2.360459417,1,1,4,1,0
1062,4,0,1.151735866,4,1.087368287,0,2,1,1.323402953,1,2,2,0,1.413734741,0.60538659,-0.485121989,0,2,1.106670509,1,4,0.469315498,3,0.914926411,1,1,5,1,0
1063,5,0,1.151735866,4,1.087368287,0,1,1,1.323402953,1,2,4,0,1.413734741,2.079364187,0.931759695,0,2,1.106670509,3,4,0.469315498,2,2.360459417,1,1,5,2,0
1064,4,0,-0.632657414,2,-1.287173361,0,2,1,-0.37704675,1,4,3,0,-0.469871632,-1.050757911,0.025116256,0,2,-0.65927715,1,1,-0.597480962,2,0.914926411,1,1,3,1,0
1065,3,0,-0.045780008,3,-1.287173361,0,1,1,0.452822554,1,3,3,0,-0.469871632,0.60538659,0.025116256,0,2,-0.65927715,1,3,0.469315498,1,-0.452086568,1,1,5,1,0
1066,5,0,1.151735866,3,1.087368287,0,1,1,0.452822554,1,2,4,0,1.413734741,0.60538659,0.931759695,0,2,1.106670509,2,4,0.469315498,2,2.360459417,1,1,5,1,0
1067,4,0,-0.632657414,2,-0.354041427,0,3,1,-0.37704675,3,4,3,0,-0.469871632,-1.050757911,0.025116256,0,4,-0.65927715,3,1,-0.597480962,3,0.914926411,1,3,3,3,0
1068,3,0,-0.632657414,3,0.017097243,0,2,1,0.452822554,1,4,2,0,-0.469871632,0.60538659,0.025116256,0,3,-0.65927715,3,4,-0.597480962,2,-0.452086568,1,1,2,2,0
1069,1,3,-1.450988868,3,-1.287173361,1,4,1,0.452822554,2,5,3,1,-1.358196556,-0.406465375,-1.000382259,1,2,-0.65927715,1,2,-1.742633061,1,-2.074529237,2,2,2,1,1
1070,4,0,1.151735866,4,1.087368287,0,3,1,1.323402953,1,2,3,0,1.413734741,2.079364187,0.931759695,0,2,1.106670509,1,4,1.859388118,4,0.914926411,1,1,5,1,0
1071,3,0,-1.450988868,3,0.017097243,0,1,1,0.452822554,1,5,2,0,-1.358196556,2.079364187,0.931759695,0,2,0.382100409,1,3,0.469315498,2,-0.452086568,1,1,2,1,0
1072,3,0,0.080273964,4,-0.354041427,0,1,1,1.323402953,3,1,4,0,-0.469871632,0.60538659,-0.485121989,0,2,-0.65927715,3,2,1.859388118,4,-0.452086568,1,3,3,1,0
1073,5,-4,0.080273964,4,1.087368287,0,1,1,1.323402953,1,1,2,0,0.100545443,2.079364187,0.931759695,-4,2,1.106670509,1,4,0.469315498,3,2.360459417,1,1,1,1,0
1074,1,2,-0.045780008,2,-1.287173361,0,1,1,-0.37704675,2,3,2,0,-0.469871632,-1.050757911,-0.485121989,1,4,-0.65927715,3,2,0.469315498,3,-2.074529237,1,2,1,2,0
1075,1,1,-0.632657414,2,-1.287173361,0,4,1,-0.37704675,1,4,3,0,-0.469871632,-1.050757911,0.025116256,1,4,-0.65927715,4,1,-1.742633061,1,-2.074529237,1,1,2,2,0
1076,5,0,1.151735866,3,1.087368287,0,3,1,0.452822554,1,2,2,0,1.413734741,2.079364187,0.931759695,0,3,1.106670509,1,4,0.469315498,2,2.360459417,1,1,5,1,0
1077,4,0,0.080273964,4,-0.354041427,0,1,1,1.323402953,3,1,5,0,0.263253257,0.777060596,0.777060596,0,2,-0.65927715,1,5,1.859388118,3,0.914926411,1,3,3,1,0
1078,5,0,1.151735866,2,-0.354041427,0,3,1,-0.37704675,3,2,3,0,1.413734741,2.079364187,0.931759695,0,2,-0.65927715,1,2,0.469315498,4,2.360459417,1,3,5,3,0
1079,4,-7,0.080273964,1,0.61682937,0,1,1,-1.281918189,1,1,4,0,0.100545443,2.079364187,0.931759695,-7,1,0.382100409,1,4,-1.742633061,4,0.914926411,1,1,1,1,0
1080,5,0,1.151735866,2,0.017097243,0,3,1,-0.37704675,1,2,4,0,1.413734741,2.079364187,0.931759695,0,2,0.382100409,1,4,0.469315498,3,2.360459417,1,1,5,1,0
1081,1,0,0.080273964,2,-0.354041427,0,1,1,-0.37704675,3,1,3,0,-1.358196556,-0.406465375,-1.000382259,0,2,-0.65927715,3,2,-0.597480962,1,-2.074529237,1,3,3,2,0
1082,5,-4,0.080273964,3,0.61682937,0,2,1,0.452822554,1,1,4,0,0.100545443,2.079364187,0.931759695,-4,2,0.382100409,1,1,0.469315498,3,2.360459417,1,1,1,1,0
1083,5,-7,0.080273964,3,1.087368287,0,1,1,0.452822554,1,1,1,0,0.100545443,-0.406465375,-1.000382259,-7,2,1.106670509,1,3,1.859388118,4,2.360459417,1,1,1,1,0
1084,5,-4,0.080273964,4,1.087368287,0,1,1,1.323402953,1,1,1,0,0.100545443,0.60538659,0.025116256,-4,2,1.106670509,1,2,0.469315498,3,2.360459417,1,1,1,1,0
1085,4,0,-0.045780008,3,-1.287173361,0,3,1,0.452822554,1,3,3,0,-0.469871632,-1.050757911,0.025116256,0,2,-0.65927715,1,1,0.469315498,3,0.914926411,1,1,4,1,0
1086,3,0,0.080273964,2,-0.354041427,0,3,1,-0.37704675,3,1,2,0,-0.469871632,0.60538659,0.025116256,0,2,-0.65927715,2,2,0.469315498,2,-0.452086568,1,3,3,2,0
1087,4,-4,0.080273964,4,-0.354041427,0,2,1,1.323402953,3,1,1,0,0.100545443,2.079364187,0.025116256,-4,2,-0.65927715,1,4,0.469315498,3,0.914926411,1,3,1,1,0
1088,3,0,-1.450988868,3,-1.287173361,0,4,1,0.452822554,1,5,3,0,-1.358196556,0.60538659,0.025116256,0,2,-0.65927715,1,2,0.469315498,3,-0.452086568,1,1,2,1,0
1089,4,1,1.151735866,3,-0.354041427,0,2,1,0.452822554,3,2,4,0,1.413734741,2.079364187,0.931759695,1,2,-0.65927715,1,1,1.859388118,4,0.914926411,2,3,3,1,0
1090,5,-4,0.080273964,3,-0.354041427,0,1,1,0.452822554,3,1,2,0,0.100545443,-1.050757911,0.025116256,-4,2,-0.65927715,1,1,1.859388118,4,2.360459417,1,3,1,1,0
1091,1,1,-1.450988868,2,-1.287173361,0,2,1,-0.37704675,2,5,2,1,-0.469871632,-1.050757911,-1.000382259,1,4,-0.65927715,4,2,-0.597480962,1,-2.074529237,2,2,1,3,1
1092,1,0,1.151735866,4,-1.287173361,0,1,2,1.323402953,2,2,1,0,1.413734741,-0.406465375,-1.000382259,0,2,-0.65927715,1,3,0.469315498,2,-2.074529237,1,2,5,1,0
1093,5,-7,0.080273964,4,1.087368287,0,1,1,1.323402953,2,1,1,0,0.100545443,0.60538659,0.025116256,-7,2,1.106670509,1,4,1.859388118,3,2.360459417,1,2,1,1,0
1094,2,0,-1.450988868,2,-1.287173361,0,3,1,-0.37704675,1,5,3,0,-0.469871632,-1.050757911,0.025116256,0,4,-0.65927715,3,2,-0.597480962,2,-1.188488621,1,1,2,2,0
1095,4,0,1.151735866,3,1.087368287,0,1,1,0.452822554,1,2,5,0,1.413734741,0.777060596,0.777060596,0,2,1.106670509,1,5,0.469315498,2,0.914926411,1,1,4,2,0
1096,3,-7,0.080273964,3,-1.287173361,0,3,1,0.452822554,1,1,2,0,0.100545443,-0.406465375,-1.000382259,-7,2,-0.65927715,3,3,0.469315498,3,-0.452086568,1,1,1,2,0
1097,5,0,1.151735866,3,1.087368287,0,1,1,0.452822554,1,2,2,0,0.263253257,2.079364187,0.931759695,0,2,1.106670509,1,4,1.859388118,3,2.360459417,1,1,4,2,0
1098,2,1,1.151735866,3,-0.354041427,0,4,1,0.452822554,3,2,4,0,1.413734741,-1.050757911,0.931759695,1,2,-0.65927715,1,2,-0.597480962,4,-1.188488621,2,3,2,1,0
1099,5,-4,0.080273964,4,1.087368287,0,2,1,1.323402953,1,1,1,0,0.100545443,0.60538659,0.025116256,-4,2,1.106670509,1,4,1.859388118,4,2.360459417,1,1,1,1,0
1100,5,0,1.151735866,4,0.61682937,0,1,1,1.323402953,1,2,4,0,0.263253257,2.079364187,0.931759695,0,2,1.106670509,1,4,0.469315498,3,2.360459417,1,1,5,1,0
1101,5,0,1.151735866,3,0.61682937,0,1,1,0.452822554,1,2,3,0,1.413734741,0.60538659,0.931759695,0,2,0.382100409,1,4,0.469315498,3,2.360459417,1,1,5,3,0
1102,4,0,-0.045780008,2,1.087368287,1,1,1,-0.37704675,1,3,4,1,0.263253257,-1.050757911,0.931759695,0,3,1.106670509,3,1,0.469315498,3,0.914926411,1,1,2,2,1
1103,4,-4,0.080273964,3,1.087368287,0,1,1,0.452822554,1,1,3,0,0.100545443,2.079364187,0.931759695,-4,1,1.106670509,1,4,-0.597480962,4,0.914926411,1,1,1,4,0
1104,5,-4,0.080273964,4,-0.354041427,0,2,1,1.323402953,3,1,4,0,0.100545443,2.079364187,0.931759695,-4,2,-0.65927715,1,4,0.469315498,4,2.360459417,1,3,1,1,0
1105,2,0,-1.450988868,1,-1.287173361,0,1,2,-1.281918189,1,5,3,0,-1.358196556,0.60538659,0.025116256,0,4,-0.65927715,4,2,-0.597480962,2,-1.188488621,1,1,2,3,0
1106,3,0,1.151735866,3,0.61682937,0,3,1,0.452822554,1,2,4,0,0.263253257,-0.406465375,-1.000382259,0,2,-0.65927715,2,1,0.469315498,3,-0.452086568,1,1,5,1,0
1107,4,0,1.151735866,2,1.087368287,0,1,1,-0.37704675,1,2,2,0,1.413734741,0.60538659,0.025116256,0,4,1.106670509,3,3,0.469315498,3,0.914926411,1,1,4,3,0
1108,5,0,1.151735866,4,1.087368287,0,2,1,1.323402953,1,2,4,0,0.263253257,2.079364187,0.931759695,0,2,1.106670509,1,4,0.469315498,3,2.360459417,1,1,5,1,0
1109,2,7,-0.045780008,4,-0.354041427,0,1,2,1.323402953,3,3,1,1,0.263253257,-1.050757911,0.025116256,1,2,-0.65927715,1,2,0.469315498,2,-1.188488621,2,3,1,1,1
1110,5,0,1.151735866,4,1.087368287,0,1,1,1.323402953,1,2,1,0,1.413734741,-0.406465375,-1.000382259,0,2,1.106670509,1,3,1.859388118,3,2.360459417,1,1,5,1,0
1111,5,-7,0.080273964,3,1.087368287,0,1,1,0.452822554,1,1,1,0,0.100545443,0.60538659,-0.485121989,-7,2,1.106670509,1,3,0.469315498,4,2.360459417,1,1,1,1,0
1112,3,0,1.151735866,3,-0.354041427,0,1,1,0.452822554,3,2,3,0,0.263253257,-1.050757911,0.931759695,0,2,-0.65927715,1,1,0.469315498,2,-0.452086568,1,3,5,1,0
1113,5,0,-0.045780008,4,0.61682937,0,3,1,1.323402953,1,3,3,0,0.263253257,2.079364187,0.931759695,0,2,1.106670509,1,4,0.469315498,3,2.360459417,1,1,3,1,0
1114,4,0,1.151735866,2,0.017097243,0,1,1,-0.37704675,1,2,3,0,1.413734741,2.079364187,0.025116256,0,2,0.382100409,1,4,0.469315498,3,0.914926411,1,1,4,1,0
1115,5,-4,0.080273964,1,1.087368287,0,4,1,-1.281918189,1,1,1,0,0.100545443,0.60538659,0.025116256,-4,1,1.106670509,1,4,-1.742633061,4,2.360459417,1,1,1,4,0
1116,2,-7,0.080273964,2,-0.354041427,0,3,2,-0.37704675,3,1,3,0,0.100545443,-1.050757911,-0.485121989,-7,4,-0.65927715,3,1,-0.597480962,1,-1.188488621,1,3,1,2,0
1117,3,2,-0.632657414,2,0.017097243,0,1,1,-0.37704675,1,4,1,0,-0.469871632,-1.050757911,-1.000382259,1,2,0.382100409,1,2,0.469315498,2,-0.452086568,1,1,1,2,0
1118,5,0,1.151735866,4,1.087368287,0,1,1,1.323402953,1,2,3,0,1.413734741,2.079364187,0.931759695,0,2,1.106670509,1,4,0.469315498,3,2.360459417,1,1,4,1,0
1119,5,-4,0.080273964,4,1.087368287,0,4,1,1.323402953,1,1,5,0,0.100545443,0.777060596,0.777060596,-4,1,1.106670509,1,5,-0.597480962,2,2.360459417,1,1,1,1,0
1120,3,6,-0.045780008,2,0.61682937,1,3,1,-0.37704675,1,3,1,1,0.263253257,-0.406465375,-1.000382259,1,4,0.382100409,3,2,0.469315498,1,-0.452086568,1,1,1,2,1
1121,4,-4,0.080273964,4,-0.354041427,0,2,1,1.323402953,3,1,2,0,0.100545443,0.60538659,0.025116256,-4,2,-0.65927715,1,2,0.469315498,4,0.914926411,1,3,1,1,0
1122,4,0,-0.045780008,3,0.017097243,0,2,1,0.452822554,1,3,2,0,0.263253257,-1.050757911,0.025116256,0,3,0.382100409,1,1,-0.597480962,3,0.914926411,1,1,5,1,0
1123,5,0,1.151735866,4,1.087368287,0,1,1,1.323402953,1,2,1,0,0.263253257,2.079364187,0.931759695,0,2,1.106670509,1,3,0.469315498,4,2.360459417,1,1,4,1,0
1124,2,-4,0.080273964,3,-0.354041427,0,3,1,0.452822554,3,1,1,1,0.100545443,-1.050757911,-1.000382259,-4,4,-0.65927715,3,1,-1.742633061,3,-1.188488621,1,3,1,2,1
1125,5,0,1.151735866,3,1.087368287,0,1,1,0.452822554,1,2,4,0,0.263253257,2.079364187,0.931759695,0,2,1.106670509,1,4,0.469315498,3,2.360459417,1,1,4,1,0
1126,4,-4,0.080273964,4,-0.354041427,0,3,1,1.323402953,3,1,2,0,0.100545443,-1.050757911,0.025116256,-4,2,-0.65927715,1,2,0.469315498,4,0.914926411,1,3,1,1,0
1127,1,3,-0.632657414,5,-0.354041427,1,5,2,-0.118791394,3,4,1,1,-0.469871632,-1.050757911,-0.485121989,1,5,-0.65927715,5,1,-0.118791394,5,-2.074529237,2,3,2,5,1
1128,5,1,1.151735866,4,1.087368287,0,1,1,1.323402953,2,2,2,0,1.413734741,2.079364187,0.931759695,1,2,1.106670509,1,4,1.859388118,2,2.360459417,2,2,3,1,0
1129,1,6,-0.632657414,2,-1.287173361,0,3,1,-0.37704675,2,4,2,0,-0.469871632,-1.050757911,-0.485121989,1,4,-0.65927715,3,1,-0.597480962,1,-2.074529237,2,2,1,2,0
1130,5,-7,0.080273964,4,0.61682937,0,1,1,1.323402953,1,1,3,0,0.100545443,2.079364187,0.025116256,-7,2,0.382100409,1,4,1.859388118,3,2.360459417,1,1,1,1,0
